username,tweet,username_of_retweeter,hashtag,tweet created,number of followers,# following
bnzrns,"b'jadi temen-temen, disini aku mau share salah satu aplikasi/web yang menurutku kerennn banget. karena dari web ini kita bisa istilahnya ngukur tingkat depresi, anxiety (gangguang kecemasan), ptsd (post traumatic stress disorder) sampe gangguan bipolar. (btw aku baru nyoba webnya).'",almondyed,[],2018-06-01 08:42:32+00:00,2399,1749
unametakenterus,"b'jadi temen-temen, disini aku mau share salah satu aplikasi/web yang menurutku kerennn banget. karena dari web ini kita bisa istilahnya ngukur tingkat depresi, anxiety (gangguang kecemasan), ptsd (post traumatic stress disorder) sampe gangguan bipolar. (btw aku baru nyoba webnya).'",almondyed,[],2018-06-01 08:40:55+00:00,634,699
shinhw4_girl,"b'jadi temen-temen, disini aku mau share salah satu aplikasi/web yang menurutku kerennn banget. karena dari web ini kita bisa istilahnya ngukur tingkat depresi, anxiety (gangguang kecemasan), ptsd (post traumatic stress disorder) sampe gangguan bipolar. (btw aku baru nyoba webnya).'",almondyed,[],2018-06-01 08:40:32+00:00,1162,743
flytorifly,"b'jadi temen-temen, disini aku mau share salah satu aplikasi/web yang menurutku kerennn banget. karena dari web ini kita bisa istilahnya ngukur tingkat depresi, anxiety (gangguang kecemasan), ptsd (post traumatic stress disorder) sampe gangguan bipolar. (btw aku baru nyoba webnya).'",almondyed,[],2018-06-01 08:40:17+00:00,266,195
sincerelydec,"b'jadi temen-temen, disini aku mau share salah satu aplikasi/web yang menurutku kerennn banget. karena dari web ini kita bisa istilahnya ngukur tingkat depresi, anxiety (gangguang kecemasan), ptsd (post traumatic stress disorder) sampe gangguan bipolar. (btw aku baru nyoba webnya).'",almondyed,[],2018-06-01 08:39:45+00:00,248,27
kangoryakugo,b'bp \xe5\x8f\x8c\xe6\xa5\xb5\xe6\x80\xa7\xe9\x9a\x9c\xe5\xae\xb3\xe3\x80\x81\xe8\xba\x81\xe3\x81\x86\xe3\x81\xa4\xe7\x97\x85 bipolar disorder',no retweet username,[],2018-06-01 08:38:16+00:00,284,0
Noe_Urdangaray,b'10 warning signs of bipolar disorder you should recognize: https://t.co/v3ver0ww6b https://t.co/rcqq0dsohc',EverydayHealth,[],2018-06-01 08:38:03+00:00,2098,555
pkraiecdm,b'lithium in tap water does not protect against bipolar disorder or #dementia: https://t.co/8qbpu5hir2',Medscape,"[{'text': 'dementia', 'indices': [80, 89]}]",2018-06-01 08:37:19+00:00,785,4722
DKDP91,"b'jadi temen-temen, disini aku mau share salah satu aplikasi/web yang menurutku kerennn banget. karena dari web ini kita bisa istilahnya ngukur tingkat depresi, anxiety (gangguang kecemasan), ptsd (post traumatic stress disorder) sampe gangguan bipolar. (btw aku baru nyoba webnya).'",almondyed,[],2018-06-01 08:36:03+00:00,427,253
judikargg,"b'jadi temen-temen, disini aku mau share salah satu aplikasi/web yang menurutku kerennn banget. karena dari web ini kita bisa istilahnya ngukur tingkat depresi, anxiety (gangguang kecemasan), ptsd (post traumatic stress disorder) sampe gangguan bipolar. (btw aku baru nyoba webnya).'",almondyed,[],2018-06-01 08:31:10+00:00,17,351
miruzuar,"b'jadi temen-temen, disini aku mau share salah satu aplikasi/web yang menurutku kerennn banget. karena dari web ini kita bisa istilahnya ngukur tingkat depresi, anxiety (gangguang kecemasan), ptsd (post traumatic stress disorder) sampe gangguan bipolar. (btw aku baru nyoba webnya).'",almondyed,[],2018-06-01 08:30:26+00:00,1339,479
byoonie_b,"b'jadi temen-temen, disini aku mau share salah satu aplikasi/web yang menurutku kerennn banget. karena dari web ini kita bisa istilahnya ngukur tingkat depresi, anxiety (gangguang kecemasan), ptsd (post traumatic stress disorder) sampe gangguan bipolar. (btw aku baru nyoba webnya).'",almondyed,[],2018-06-01 08:30:02+00:00,16,191
Ember_is_Batman,"b""i'm either really fucking exhausted or i'm really fucking manic and if that doesn't sum up my entire existence then idk what will. #bipolardisorder #mentalhealth""",no retweet username,[],2018-06-01 08:29:54+00:00,9,118
bahamutrule,"b'jadi temen-temen, disini aku mau share salah satu aplikasi/web yang menurutku kerennn banget. karena dari web ini kita bisa istilahnya ngukur tingkat depresi, anxiety (gangguang kecemasan), ptsd (post traumatic stress disorder) sampe gangguan bipolar. (btw aku baru nyoba webnya).'",almondyed,[],2018-06-01 08:29:07+00:00,2292,411
hoomanamooh_,"b'jadi temen-temen, disini aku mau share salah satu aplikasi/web yang menurutku kerennn banget. karena dari web ini kita bisa istilahnya ngukur tingkat depresi, anxiety (gangguang kecemasan), ptsd (post traumatic stress disorder) sampe gangguan bipolar. (btw aku baru nyoba webnya).'",almondyed,[],2018-06-01 08:27:55+00:00,373,326
rabiaedra,"b'jadi temen-temen, disini aku mau share salah satu aplikasi/web yang menurutku kerennn banget. karena dari web ini kita bisa istilahnya ngukur tingkat depresi, anxiety (gangguang kecemasan), ptsd (post traumatic stress disorder) sampe gangguan bipolar. (btw aku baru nyoba webnya).'",almondyed,[],2018-06-01 08:27:39+00:00,1344,613
miegoreng__,"b'jadi temen-temen, disini aku mau share salah satu aplikasi/web yang menurutku kerennn banget. karena dari web ini kita bisa istilahnya ngukur tingkat depresi, anxiety (gangguang kecemasan), ptsd (post traumatic stress disorder) sampe gangguan bipolar. (btw aku baru nyoba webnya).'",almondyed,[],2018-06-01 08:26:54+00:00,311,522
huftcui,"b'jadi temen-temen, disini aku mau share salah satu aplikasi/web yang menurutku kerennn banget. karena dari web ini kita bisa istilahnya ngukur tingkat depresi, anxiety (gangguang kecemasan), ptsd (post traumatic stress disorder) sampe gangguan bipolar. (btw aku baru nyoba webnya).'",almondyed,[],2018-06-01 08:26:25+00:00,1524,848
WWScot,b'people with #bipolardisorder - who supports you?  we need their help for our research https://t.co/lghymuky8a',UofGIHW,"[{'text': 'bipolardisorder', 'indices': [25, 41]}]",2018-06-01 08:21:30+00:00,4524,2417
astarina_tutus,"b'jadi temen-temen, disini aku mau share salah satu aplikasi/web yang menurutku kerennn banget. karena dari web ini kita bisa istilahnya ngukur tingkat depresi, anxiety (gangguang kecemasan), ptsd (post traumatic stress disorder) sampe gangguan bipolar. (btw aku baru nyoba webnya).'",almondyed,[],2018-06-01 08:20:16+00:00,31,32
basedonvia,"b'jadi temen-temen, disini aku mau share salah satu aplikasi/web yang menurutku kerennn banget. karena dari web ini kita bisa istilahnya ngukur tingkat depresi, anxiety (gangguang kecemasan), ptsd (post traumatic stress disorder) sampe gangguan bipolar. (btw aku baru nyoba webnya).'",almondyed,[],2018-06-01 08:20:05+00:00,499,144
jyanidif,"b'jadi temen-temen, disini aku mau share salah satu aplikasi/web yang menurutku kerennn banget. karena dari web ini kita bisa istilahnya ngukur tingkat depresi, anxiety (gangguang kecemasan), ptsd (post traumatic stress disorder) sampe gangguan bipolar. (btw aku baru nyoba webnya).'",almondyed,[],2018-06-01 08:14:01+00:00,349,872
Hanapuyyy,"b'jadi temen-temen, disini aku mau share salah satu aplikasi/web yang menurutku kerennn banget. karena dari web ini kita bisa istilahnya ngukur tingkat depresi, anxiety (gangguang kecemasan), ptsd (post traumatic stress disorder) sampe gangguan bipolar. (btw aku baru nyoba webnya).'",almondyed,[],2018-06-01 08:13:09+00:00,337,322
HRnewstweets,b'bipolar disorder in the workplace: what do businesses need to be doing? https://t.co/ffngn5w9kc https://t.co/hrhk72zjs8',no retweet username,[],2018-06-01 08:10:56+00:00,120,192
boatss,b'he just called bipolar disorder a superpower',no retweet username,[],2018-06-01 08:09:38+00:00,890,511
mlsyvalenthinie,"b'jadi temen-temen, disini aku mau share salah satu aplikasi/web yang menurutku kerennn banget. karena dari web ini kita bisa istilahnya ngukur tingkat depresi, anxiety (gangguang kecemasan), ptsd (post traumatic stress disorder) sampe gangguan bipolar. (btw aku baru nyoba webnya).'",almondyed,[],2018-06-01 08:09:30+00:00,384,258
mark_api,b'bipolar disorder in the workplace: what do businesses need to be doing? https://t.co/9s2p760jni',no retweet username,[],2018-06-01 08:06:31+00:00,543,935
RinaldiPraha,"b'jadi temen-temen, disini aku mau share salah satu aplikasi/web yang menurutku kerennn banget. karena dari web ini kita bisa istilahnya ngukur tingkat depresi, anxiety (gangguang kecemasan), ptsd (post traumatic stress disorder) sampe gangguan bipolar. (btw aku baru nyoba webnya).'",almondyed,[],2018-06-01 08:04:07+00:00,508,310
Sandeep199576,"b'study explores link between groundwater lithium and diagnoses of bipolar disorder, dementia #study https://t.co/pwj1h3tt9s'",no retweet username,"[{'text': 'study', 'indices': [92, 98]}]",2018-06-01 08:03:47+00:00,88,894
GraemeSimsion,b'@anneebuist dressed for her talk on this i would kill for featuring natalie king a psychiatrist with bipolar disorder. #crazysocks4docs https://t.co/ijxu3nxlgs',no retweet username,[],2018-06-01 08:02:48+00:00,8979,3334
TroyImran,b'@hitz1039fm this man has bipolar disorder. most of the marriages he council have failed',no retweet username,[],2018-06-01 07:58:49+00:00,405,832
ItsKitVision,b'i can\xe2\x80\x99t call anyone out one time i had a manic episode and played overwatch till like 3 am',no retweet username,[],2018-06-01 07:58:11+00:00,2575,1982
lodehkates,"b'jadi temen-temen, disini aku mau share salah satu aplikasi/web yang menurutku kerennn banget. karena dari web ini kita bisa istilahnya ngukur tingkat depresi, anxiety (gangguang kecemasan), ptsd (post traumatic stress disorder) sampe gangguan bipolar. (btw aku baru nyoba webnya).'",almondyed,[],2018-06-01 07:54:11+00:00,180,838
andreadou_,"b""https://t.co/paczkwaxxi result. oh so i'm a normal person... #bipolardisorder #test https://t.co/1umu9ftitb""",no retweet username,"[{'text': 'bipolardisorder', 'indices': [61, 77]}, {'text': 'test', 'indices': [78, 83]}]",2018-06-01 07:51:24+00:00,320,1220
kekasihdonghae,"b'jadi temen-temen, disini aku mau share salah satu aplikasi/web yang menurutku kerennn banget. karena dari web ini kita bisa istilahnya ngukur tingkat depresi, anxiety (gangguang kecemasan), ptsd (post traumatic stress disorder) sampe gangguan bipolar. (btw aku baru nyoba webnya).'",almondyed,[],2018-06-01 07:50:18+00:00,74,44
GarryBowers,"b""if bipolar disorder could be fought with mind over matter, a cure would have been found long ago.\nunfortunately, it doesn't work that way.\nthere is no cure.\nsimply focus on managing your illness.\n#bipolardisorder #bipolar #thebipolarbattle #mentalhealthmonth #keeptalkingmh https://t.co/5uwlthiboz""",BipolarBattle,[],2018-06-01 07:50:01+00:00,2510,3448
urghostn,b'i send my boyfriend random bipolar disorder facts every night before i sleep so the next bish better thank me for educating his ass',no retweet username,[],2018-06-01 07:49:19+00:00,748,724
Dooosh_o,"b'\xd8\xa7\xd9\x84\xd8\xa7\xd8\xb6\xd8\xb7\xd8\xb1\xd8\xa7\xd8\xa8 \xd8\xa7\xd9\x84\xd9\x88\xd8\xac\xd8\xaf\xd8\xa7\xd9\x86\xd9\x8a \xd8\xab\xd9\x86\xd8\xa7\xd8\xa6\xd9\x8a \xd8\xa7\xd9\x84\xd9\x82\xd8\xb7\xd8\xa8\n ""bipolar disorder\xe2\x80\x9d https://t.co/g3o4o8t6cf'",no retweet username,[],2018-06-01 07:48:49+00:00,2779,520
GarryBowers,"b""i have to remember this.\nmy feeling better is not on anyone's timetable!\ni don't need to apologize for having bipolar disorder.\nwhen i recently had pneumonia, i didnt apologize for that!\nit's ok to be me.\nit's ok to be you.\nwe need to be fine with that!\n#bipolar #keeptalkingmh https://t.co/crcvgwaq9c""",BipolarBattle,[],2018-06-01 07:47:51+00:00,2510,3448
rdickens31,b'#mentalhealth #mentalillness #bipolardisorder #wewillwin #wewontstop https://t.co/jxmapfrakt',JacquelineMcNab,"[{'text': 'mentalhealth', 'indices': [21, 34]}, {'text': 'mentalillness', 'indices': [35, 49]}, {'text': 'bipolardisorder', 'indices': [50, 66]}, {'text': 'wewillwin', 'indices': [67, 77]}, {'text': 'WeWontStop', 'indices': [78, 89]}]",2018-06-01 07:47:19+00:00,13628,13966
AllWellGuide,b'rt 10 warning signs of bipolar disorder you should recognize: https://t.co/vxd6zsc8ul https://t.co/l0cdgxur0y via everydayhealth #health #well',no retweet username,[],2018-06-01 07:47:18+00:00,72949,80221
mohzamzam_,"b'jadi temen-temen, disini aku mau share salah satu aplikasi/web yang menurutku kerennn banget. karena dari web ini kita bisa istilahnya ngukur tingkat depresi, anxiety (gangguang kecemasan), ptsd (post traumatic stress disorder) sampe gangguan bipolar. (btw aku baru nyoba webnya).'",almondyed,[],2018-06-01 07:47:09+00:00,575,535
Vlsnse009,"b""investors shouldn't be looking at #nifty strength. #mkt in bipolar disorder #midcaps! when one pocket is hurting, other can't survive long!""",InvesysCapital,"[{'text': 'Nifty', 'indices': [49, 55]}, {'text': 'Mkt', 'indices': [66, 70]}, {'text': 'Midcaps', 'indices': [91, 99]}]",2018-06-01 07:46:38+00:00,582,3053
Hafsahmo,"b'i liked a @youtube video https://t.co/bglopg9ful bipolar disorder "" \xd8\xa7\xd8\xb6\xd8\xb7\xd8\xb1\xd8\xa7\xd8\xa8 \xd8\xab\xd9\x86\xd8\xa7\xd8\xa6\xd9\x8a \xd8\xa7\xd9\x84\xd9\x82\xd8\xb7\xd8\xa8 \xd9\x85\xd8\xaa\xd8\xb1\xd8\xac\xd9\x85 ""'",no retweet username,[],2018-06-01 07:44:05+00:00,3613,511
taeilermoons,"b'jadi temen-temen, disini aku mau share salah satu aplikasi/web yang menurutku kerennn banget. karena dari web ini kita bisa istilahnya ngukur tingkat depresi, anxiety (gangguang kecemasan), ptsd (post traumatic stress disorder) sampe gangguan bipolar. (btw aku baru nyoba webnya).'",almondyed,[],2018-06-01 07:42:09+00:00,78,178
Saejinrihwe,"b'jadi temen-temen, disini aku mau share salah satu aplikasi/web yang menurutku kerennn banget. karena dari web ini kita bisa istilahnya ngukur tingkat depresi, anxiety (gangguang kecemasan), ptsd (post traumatic stress disorder) sampe gangguan bipolar. (btw aku baru nyoba webnya).'",almondyed,[],2018-06-01 07:40:56+00:00,2502,354
SummerFinnCats,"b'jadi temen-temen, disini aku mau share salah satu aplikasi/web yang menurutku kerennn banget. karena dari web ini kita bisa istilahnya ngukur tingkat depresi, anxiety (gangguang kecemasan), ptsd (post traumatic stress disorder) sampe gangguan bipolar. (btw aku baru nyoba webnya).'",almondyed,[],2018-06-01 07:37:20+00:00,472,620
seaveyryyn,"b'jadi temen-temen, disini aku mau share salah satu aplikasi/web yang menurutku kerennn banget. karena dari web ini kita bisa istilahnya ngukur tingkat depresi, anxiety (gangguang kecemasan), ptsd (post traumatic stress disorder) sampe gangguan bipolar. (btw aku baru nyoba webnya).'",almondyed,[],2018-06-01 07:35:27+00:00,802,152
KasnerBeth,"b'i\xe2\x80\x99m not sure funny is the word that i\xe2\x80\x99d use!  i\xe2\x80\x99m still not over how my marriage ended. my ex (with the help of my mother, who behaved like a harpy) triggered a manic episode that cost me almost every person in my life, forever. which got me 5150d 1/2 https://t.co/fm3swtbx56'",no retweet username,[],2018-06-01 07:34:40+00:00,1404,1647
BusinessTeamVIP,b'10 warning signs of bipolar disorder you should recognize: https://t.co/v3ver0ww6b https://t.co/rcqq0dsohc',EverydayHealth,[],2018-06-01 07:30:12+00:00,8861,784
JohnFalatJr,b'10 warning signs of bipolar disorder you should recognize: https://t.co/v3ver0ww6b https://t.co/rcqq0dsohc',EverydayHealth,[],2018-06-01 07:30:12+00:00,585,86
EverydayHealth,b'10 warning signs of bipolar disorder you should recognize: https://t.co/v3ver0ww6b https://t.co/rcqq0dsohc',no retweet username,[],2018-06-01 07:30:09+00:00,632742,5380
dnmdchn,"b'jadi temen-temen, disini aku mau share salah satu aplikasi/web yang menurutku kerennn banget. karena dari web ini kita bisa istilahnya ngukur tingkat depresi, anxiety (gangguang kecemasan), ptsd (post traumatic stress disorder) sampe gangguan bipolar. (btw aku baru nyoba webnya).'",almondyed,[],2018-06-01 07:29:56+00:00,10,330
InvesysCapital,"b""investors shouldn't be looking at #nifty strength. #mkt in bipolar disorder #midcaps! when one pocket is hurting, other can't survive long!""",no retweet username,"[{'text': 'Nifty', 'indices': [34, 40]}, {'text': 'Mkt', 'indices': [51, 55]}, {'text': 'Midcaps', 'indices': [76, 84]}]",2018-06-01 07:29:35+00:00,36914,630
_akwele,"b""but people are really some type of way \xf0\x9f\x98\x90 i don't know if it's bipolar disorder or what ...\xf0\x9f\xa4\x94""",no retweet username,[],2018-06-01 07:26:53+00:00,710,314
nurdiantimf,"b'jadi temen-temen, disini aku mau share salah satu aplikasi/web yang menurutku kerennn banget. karena dari web ini kita bisa istilahnya ngukur tingkat depresi, anxiety (gangguang kecemasan), ptsd (post traumatic stress disorder) sampe gangguan bipolar. (btw aku baru nyoba webnya).'",almondyed,[],2018-06-01 07:26:17+00:00,799,625
