username,tweet,username_of_retweeter,hashtag,tweet created,number of followers,# following,label 
NeillGhose,@heads_together dr. evenson of goodmayes nhs diagnosed me schizophrenic and the others bipolar and treated nothing in error....i could claim,no retweet username,[],2017-04-28 22:50:20+00:00,1,7,[]
Fefe_Simone,"there are ppl who actually take pride in being moody, sum even want to be diagnosed with bipolar so they can have an excuse for being bitchy",Siphesihlle,[],2017-04-28 22:45:21+00:00,1644,1710,"['diagnosed with', 'diagnosed with bipolar']"
red_kopette,"there are ppl who actually take pride in being moody, sum even want to be diagnosed with bipolar so they can have an excuse for being bitchy",Siphesihlle,[],2017-04-28 22:35:57+00:00,5013,1758,"['diagnosed with', 'diagnosed with bipolar']"
rihsatellite,we were reading our journals and this girl talked about when she was diagnosed w/ depression so i felt comfortable saying i was bipolar and,no retweet username,[],2017-04-28 22:12:04+00:00,4600,330,[]
johnamuir,"biggest dsm iv error was adding bipolar 2:
pushed by pharma &amp; over-diagnosed by md's, it led to harmful/unneeded use of antipsychotic meds. https://t.co/psmwfn0ukj",AllenFrancesMD,[],2017-04-28 21:48:50+00:00,737,816,[]
Zerake,"there are ppl who actually take pride in being moody, sum even want to be diagnosed with bipolar so they can have an excuse for being bitchy",Siphesihlle,[],2017-04-28 21:45:31+00:00,757,823,"['diagnosed with', 'diagnosed with bipolar']"
_RavyMendez,when ppl would try to talk to me i would tell they ass i was diagnosed with bipolar disorder when i was 12 😭😭😭😭,no retweet username,[],2017-04-28 21:43:32+00:00,2525,579,"['diagnosed with', 'diagnosed with bipolar']"
MatlamelaLesiba,"there are ppl who actually take pride in being moody, sum even want to be diagnosed with bipolar so they can have an excuse for being bitchy",Siphesihlle,[],2017-04-28 21:09:51+00:00,15651,13633,"['diagnosed with', 'diagnosed with bipolar']"
MezMazibuko,"there are ppl who actually take pride in being moody, sum even want to be diagnosed with bipolar so they can have an excuse for being bitchy",Siphesihlle,[],2017-04-28 21:09:17+00:00,1728,1066,"['diagnosed with', 'diagnosed with bipolar']"
Carmon_Solo,bipolar spouses... who's taking care of you? a diagnosis of #bipolar disorder demands att https://t.co/iumj0ln8g7 https://t.co/bfqaat5c1z,_carrienet_,"[{'text': 'Bipolar', 'indices': [77, 85]}]",2017-04-28 20:05:18+00:00,274,1372,[]
dimphotsaone,"there are ppl who actually take pride in being moody, sum even want to be diagnosed with bipolar so they can have an excuse for being bitchy",Siphesihlle,[],2017-04-28 19:44:17+00:00,84,259,"['diagnosed with', 'diagnosed with bipolar']"
Siphesihlle,"there are ppl who actually take pride in being moody, sum even want to be diagnosed with bipolar so they can have an excuse for being bitchy",no retweet username,[],2017-04-28 19:36:22+00:00,9724,1,"['diagnosed with', 'diagnosed with bipolar']"
schuler_jochen,"biggest dsm iv error was adding bipolar 2:
pushed by pharma &amp; over-diagnosed by md's, it led to harmful/unneeded use of antipsychotic meds. https://t.co/psmwfn0ukj",AllenFrancesMD,[],2017-04-28 19:18:27+00:00,1050,453,[]
Armando_Ribeiro,"biggest dsm iv error was adding bipolar 2:
pushed by pharma &amp; over-diagnosed by md's, it led to harmful/unneeded use of antipsychotic meds. https://t.co/psmwfn0ukj",AllenFrancesMD,[],2017-04-28 19:10:23+00:00,5252,1552,[]
advocating4hlth,"paid study opportunity - bipolar 

males &amp; females ages 19-39, diagnosed with bipolar on medication currently.... https://t.co/1c6gxunm8s",no retweet username,[],2017-04-28 18:59:21+00:00,189,440,"['diagnosed with', 'diagnosed with bipolar']"
advocating4hlth,"paid study opportunity - bipolar 

males &amp; females ages 19-39, diagnosed with bipolar on medication currently.... https://t.co/y1h9hrcntp",no retweet username,[],2017-04-28 18:58:53+00:00,189,440,"['diagnosed with', 'diagnosed with bipolar']"
NoMoStigma1,on average it takes 10.5 yrs to get a correct diagnosis for #bipolar in the uk. read more: https://t.co/9leguelwbp https://t.co/fmicl2mgx6,FollowBDT,"[{'text': 'bipolar', 'indices': [75, 83]}]",2017-04-28 18:58:03+00:00,4038,4772,[]
jparsonLinda,"biggest dsm iv error was adding bipolar 2:
pushed by pharma &amp; over-diagnosed by md's, it led to harmful/unneeded use of antipsychotic meds. https://t.co/psmwfn0ukj",AllenFrancesMD,[],2017-04-28 18:47:20+00:00,458,787,[]
HandWShow,"biggest dsm iv error was adding bipolar 2:
pushed by pharma &amp; over-diagnosed by md's, it led to harmful/unneeded use of antipsychotic meds. https://t.co/psmwfn0ukj",AllenFrancesMD,[],2017-04-28 18:33:46+00:00,600,1130,[]
walkingpath82,"biggest dsm iv error was adding bipolar 2:
pushed by pharma &amp; over-diagnosed by md's, it led to harmful/unneeded use of antipsychotic meds. https://t.co/psmwfn0ukj",AllenFrancesMD,[],2017-04-28 18:27:22+00:00,181,1034,[]
AllenFrancesMD,"biggest dsm iv error was adding bipolar 2:
pushed by pharma &amp; over-diagnosed by md's, it led to harmful/unneeded use of antipsychotic meds. https://t.co/psmwfn0ukj",no retweet username,[],2017-04-28 18:24:16+00:00,28104,565,[]
_WickedGame_,on average it takes 10.5 yrs to get a correct diagnosis for #bipolar in the uk. read more: https://t.co/9leguelwbp https://t.co/fmicl2mgx6,FollowBDT,"[{'text': 'bipolar', 'indices': [75, 83]}]",2017-04-28 18:18:06+00:00,246,302,[]
Angela_Awuah,uche shares his story with bipolar disorder. once diagnosed he found it challenging #breakingthesilence #mentalhealth #bipolardisorder https://t.co/oi0sj2cblv,no retweet username,"[{'text': 'breakingthesilence', 'indices': [84, 103]}]",2017-04-28 18:13:16+00:00,563,655,[]
AnneDemiolivia,bipolar spouses... who's taking care of you? a diagnosis of #bipolar disorder demands att https://t.co/iumj0ln8g7 https://t.co/bfqaat5c1z,_carrienet_,"[{'text': 'Bipolar', 'indices': [77, 85]}]",2017-04-28 17:53:54+00:00,805,2027,[]
charmaineders,"she's a diagnosed bipolar...cut her some slack, sis. https://t.co/rrk2xtmbkk",no retweet username,[],2017-04-28 17:33:03+00:00,525,259,['diagnosed bipolar']
ChristineSurer4,bipolar spouses... who's taking care of you? a diagnosis of #bipolar disorder demands att https://t.co/iumj0ln8g7 https://t.co/bfqaat5c1z,_carrienet_,"[{'text': 'Bipolar', 'indices': [77, 85]}]",2017-04-28 17:22:13+00:00,552,561,[]
wfmclaughlin1,@iamjeffemmerson i was diagnosed with bipolar in '07 and it took me 7 years to get the right meds. i was a zombie because of many meds for years.,no retweet username,[],2017-04-28 17:19:01+00:00,1351,2801,"['diagnosed with', 'diagnosed with bipolar']"
_carrienet_,bipolar spouses... who's taking care of you? a diagnosis of #bipolar disorder demands att https://t.co/iumj0ln8g7 https://t.co/bfqaat5c1z,no retweet username,"[{'text': 'Bipolar', 'indices': [60, 68]}]",2017-04-28 17:16:33+00:00,82475,62826,[]
hop_along_lys,@paivibutcher apparently many ladies get diagnosed as depressed/bipolar rather than #adhd initially as presenting symptoms differ 🤔,no retweet username,"[{'text': 'ADHD', 'indices': [84, 89]}]",2017-04-28 16:22:39+00:00,118,188,[]
gustarizz,tbh rn just thinking about the time i was diagnosed as bipolar by a stranger in the comments of my blog https://t.co/gmuu6koqqg,no retweet username,[],2017-04-28 16:04:50+00:00,868,1521,['diagnosed as bipolar']
WeeRascal2,on average it takes 10.5 yrs to get a correct diagnosis for #bipolar in the uk. read more: https://t.co/9leguelwbp https://t.co/fmicl2mgx6,FollowBDT,"[{'text': 'bipolar', 'indices': [75, 83]}]",2017-04-28 14:55:25+00:00,1432,4999,[]
CalculatingMind,on average it takes 10.5 yrs to get a correct diagnosis for #bipolar in the uk. read more: https://t.co/9leguelwbp https://t.co/fmicl2mgx6,FollowBDT,"[{'text': 'bipolar', 'indices': [75, 83]}]",2017-04-28 13:36:02+00:00,4133,3102,[]
dilemmaonline,lonely journey: my struggle to cope with my son’s bipolar diagnosis https://t.co/knekcbnsan https://t.co/oziondzqcj,no retweet username,[],2017-04-28 13:06:07+00:00,148,121,['bipolar diagnosis']
FollowBDT,on average it takes 10.5 yrs to get a correct diagnosis for #bipolar in the uk. read more: https://t.co/9leguelwbp https://t.co/fmicl2mgx6,no retweet username,"[{'text': 'bipolar', 'indices': [60, 68]}]",2017-04-28 13:03:31+00:00,37642,2761,[]
mindNYC,lonely journey: my struggle to cope with my son’s bipolar diagnosis https://t.co/1m74gakeju https://t.co/gkdyf642n0,no retweet username,[],2017-04-28 13:02:15+00:00,2791,1567,['bipolar diagnosis']
mchriistinee,@hopelessgods my dad is diagnosed with bipolar disorder,no retweet username,[],2017-04-28 11:25:21+00:00,1060,150,"['diagnosed with', 'diagnosed with bipolar']"
obese_dyke,"self diagnosed with severe depression, anxiety, add, insomnia, ocd, antisocial personality disorder, ptsd, bipolar disorder, &amp; schizophrenia",no retweet username,[],2017-04-28 09:35:41+00:00,54,18,['diagnosed with']
SallyHardys,on average it takes 10.5 yrs to get a correct diagnosis for #bipolar in the uk. read more: https://t.co/jxqpmhcjnv https://t.co/0xhs6ulmvv,CharitySANE,"[{'text': 'bipolar', 'indices': [77, 85]}]",2017-04-28 05:40:08+00:00,1066,375,[]
NaomiMarlenee,i liked a @youtube video https://t.co/hyhxxde6wl bipolar disorder || the manic episode that got me diagnosed,no retweet username,[],2017-04-28 05:17:37+00:00,314,131,[]
Olumes58,"""i have anxiety, i'm bipolar,i'm depressed"" was it diagnosed by the doctor? no. so you don't have it.they're not trends but serious illness",no retweet username,[],2017-04-28 05:08:00+00:00,2697,3878,[]
bluewolf22,"@ajbrooks in addition with being diagnosed with bipolar disorder, i'm very much looking forward to reading this! 
#crazyismysuperpower https://t.co/ef3xremuol",no retweet username,[],2017-04-28 03:47:04+00:00,18,20,"['diagnosed with', 'diagnosed with bipolar']"
KingHusamE,"i'm going to confess what i have been dealing with i was diagnosed with adhd, autism spectrum disorder, and bipolar type 2 so i'm sorry",no retweet username,[],2017-04-28 02:32:23+00:00,818,4728,['diagnosed with']
_YOUNGBABY_,instagram diagnosed me w bipolar disorder,no retweet username,[],2017-04-28 02:19:15+00:00,4052,890,[]
ElphieWitch,on average it takes 10.5 yrs to get a correct diagnosis for #bipolar in the uk. read more: https://t.co/jxqpmhcjnv https://t.co/0xhs6ulmvv,CharitySANE,"[{'text': 'bipolar', 'indices': [77, 85]}]",2017-04-28 01:04:06+00:00,157,542,[]
dooleym_,on average it takes 10.5 yrs to get a correct diagnosis for #bipolar in the uk. read more: https://t.co/jxqpmhcjnv https://t.co/0xhs6ulmvv,CharitySANE,"[{'text': 'bipolar', 'indices': [77, 85]}]",2017-04-27 23:33:06+00:00,12,25,[]
JingleBeau4,@scaredandsorry you might not know me that well but i was diagnosed with bipolar when i was 14. i'm a survivor of it for 17 years. #myperspective #miallies,no retweet username,[],2017-04-27 23:31:53+00:00,639,592,"['diagnosed with', 'diagnosed with bipolar']"
uogwellbeing,on average it takes 10.5 yrs to get a correct diagnosis for #bipolar in the uk. read more: https://t.co/jxqpmhcjnv https://t.co/0xhs6ulmvv,CharitySANE,"[{'text': 'bipolar', 'indices': [77, 85]}]",2017-04-27 23:08:57+00:00,417,155,[]
username,tweet,username_of_retweeter,hashtag,tweet created,number of followers,# following,label
MrMenziN,"so she grows up with this feeling of betrayal and resentment. diagnosed with bipolar, quits treatment halfway - a recipe for disaster",no retweet username,[],2017-06-01 08:53:25+00:00,38305,1255,"['diagnosed with', 'diagnosed with bipolar']"
thefifthelem4nt,"i suffer from multiple mental illnesses. anxiety, depression, anddd bipolar type 2(self diagnosed but it's probably tru).",no retweet username,[],2017-06-01 08:41:03+00:00,1133,496,[]
ragtaggiggagon,"thank you to @namicommunicate for posting my article!
https://t.co/9rjyehgzxw
#keeptalkingmh #bipolar #mentalillness #mentalhealth #anxiety",BekaLombardo,"[{'text': 'KeepTalkingMH', 'indices': [96, 110]}, {'text': 'bipolar', 'indices': [111, 119]}, {'text': 'mentalillness', 'indices': [120, 134]}]",2017-06-01 07:57:42+00:00,11700,11570,[]
advocating4hlth,"paid study for bipolar depression!!

children ages 10-21 diagnosed with bipolar depression

caregivers of... https://t.co/lxyy39dxse",no retweet username,[],2017-06-01 07:55:30+00:00,189,440,"['diagnosed with', 'diagnosed with bipolar']"
YeahMagazine1,"thank you to @namicommunicate for posting my article!
https://t.co/9rjyehgzxw
#keeptalkingmh #bipolar #mentalillness #mentalhealth #anxiety",BekaLombardo,"[{'text': 'KeepTalkingMH', 'indices': [96, 110]}, {'text': 'bipolar', 'indices': [111, 119]}, {'text': 'mentalillness', 'indices': [120, 134]}]",2017-06-01 07:01:21+00:00,2386,2697,[]
BekaLombardo,"thank you to @namicommunicate for posting my article!
https://t.co/9rjyehgzxw
#keeptalkingmh #bipolar #mentalillness #mentalhealth #anxiety",no retweet username,"[{'text': 'KeepTalkingMH', 'indices': [78, 92]}, {'text': 'bipolar', 'indices': [93, 101]}, {'text': 'mentalillness', 'indices': [102, 116]}, {'text': 'mentalhealth', 'indices': [117, 130]}, {'text': 'anxiety', 'indices': [131, 139]}]",2017-06-01 06:20:21+00:00,31444,10032,[]
KeepTalkingMH,"thank you to @namicommunicate for posting my article!
https://t.co/e3r3ykgeie
#keeptalkingmh #bipolar #mentalillness #mentalhealth #anxiety",no retweet username,"[{'text': 'KeepTalkingMH', 'indices': [78, 92]}, {'text': 'bipolar', 'indices': [93, 101]}, {'text': 'mentalillness', 'indices': [102, 116]}, {'text': 'mentalhealth', 'indices': [117, 130]}, {'text': 'anxiety', 'indices': [131, 139]}]",2017-06-01 06:20:21+00:00,3735,2499,[]
gwilym87,4 tips for being properly diagnosed for a mood disorder | bphope - bp magazine community https://t.co/4zqghumah7,no retweet username,[],2017-06-01 04:41:13+00:00,80,647,[]
schizocidal,"faces of hope, part 2: after bipolar diagnosis, summit county woman rebuilds a life - summit daily news https://t.co/wmtlbh9wbx",no retweet username,[],2017-06-01 04:05:34+00:00,271,368,['bipolar diagnosis']
furtilizer3000,"~ 90% of marriages involving diagnosed bipolar end in divorce.
there is a reason i conduct my so far gone pursuit of happiness in such a way",no retweet username,[],2017-06-01 03:36:50+00:00,357,620,['diagnosed bipolar']
bipolarcareers,"and for bipolar diagnosed, these choices are exponentially important to get right  #bipolar #bipolarcareers #bpca https://t.co/zjrlc9o0ug",no retweet username,"[{'text': 'bipolar', 'indices': [83, 91]}, {'text': 'bipolarcareers', 'indices': [92, 107]}, {'text': 'BPCA', 'indices': [108, 113]}]",2017-06-01 03:20:36+00:00,16,2,['bipolar diagnosed']
BasilBun,"my sister is diagnosed with bipolar disorder, and my mom was diagnosed with something but she won't talk about it.",no retweet username,[],2017-06-01 03:07:51+00:00,669,1269,"['diagnosed with', 'diagnosed with', 'diagnosed with bipolar']"
SummitDailyNews,"faces of hope, part 2: after bipolar diagnosis, summit county woman rebuilds a life https://t.co/hzrzixeqgp",no retweet username,[],2017-06-01 02:55:34+00:00,9822,857,['bipolar diagnosis']
lawaviles,was diagnosed with bipolar about a year ago.so its like adding fuel to the fire when you have ptsd. i dont focus on bombings.#ptsdchat,no retweet username,"[{'text': 'ptsdchat', 'indices': [125, 134]}]",2017-06-01 01:58:48+00:00,1506,2449,"['diagnosed with', 'diagnosed with bipolar']"
anglwingss,"mental illness awareness:

dear me, it’s you: i hear we’ve been diagnosed with bipolar
by rebecca lombardo | may.... https://t.co/0njqt8wvtx",no retweet username,[],2017-06-01 00:56:10+00:00,33,52,"['diagnosed with', 'diagnosed with bipolar']"
rogerscott,#juvenile #bipolar diagnosed? https://t.co/yd17cdrg5p #mentalhealth #joeharaszti #pasadena,no retweet username,"[{'text': 'Juvenile', 'indices': [0, 9]}, {'text': 'bipolar', 'indices': [10, 18]}, {'text': 'mentalhealth', 'indices': [54, 67]}, {'text': 'joeharaszti', 'indices': [68, 80]}, {'text': 'pasadena', 'indices': [81, 90]}]",2017-06-01 00:39:01+00:00,2873,1160,['bipolar diagnosed']
ColinBBaker,#juvenile #bipolar diagnosed? https://t.co/h4tvpzx0hj #mentalhealth #joeharaszti #pasadena,no retweet username,"[{'text': 'Juvenile', 'indices': [0, 9]}, {'text': 'bipolar', 'indices': [10, 18]}, {'text': 'mentalhealth', 'indices': [54, 67]}, {'text': 'joeharaszti', 'indices': [68, 80]}, {'text': 'pasadena', 'indices': [81, 90]}]",2017-06-01 00:39:01+00:00,1153,2303,['bipolar diagnosed']
martavision,#juvenile #bipolar diagnosed? https://t.co/co5wa2n5dq #mentalhealth #joeharaszti #pasadena,no retweet username,"[{'text': 'Juvenile', 'indices': [0, 9]}, {'text': 'bipolar', 'indices': [10, 18]}, {'text': 'mentalhealth', 'indices': [54, 67]}, {'text': 'joeharaszti', 'indices': [68, 80]}, {'text': 'pasadena', 'indices': [81, 90]}]",2017-06-01 00:39:01+00:00,4863,2573,['bipolar diagnosed']
