username,tweet,username_of_retweeter,hashtag,tweet created,number of followers,# following,label
SakuraNoSeirei,"technically i'm diagnosed by my psychiatrist as having an 'unspecified depressive disorder showing characteristics of hypomanic bipolar type ii' and the reason for that diagnosis is because it was made about 10 years before a clinical psychologist also diagnosed me as...

5/n",no retweet username,[],2018-08-31 09:55:29+00:00,3910,4990,[]
megustamegans,mental health america reports that 30 to 70 percent of those who have died by suicide have depression or bipolar disorder. which means there’s a possibility that 30 to 70 percent of people who have died by suicide were not diagnosed.,no retweet username,[],2018-08-31 07:31:34+00:00,619,101,[]
minoritytalks,"pls stop self diagnosing yourselves w mental disorders. being sad does not mean you have depression, being depressed doesn’t even mean you have depression. being moody does not mean you are bipolar. getting nervous does not mean you have anxiety. get diagnosed by a doc or shut up",breiiBitch,[],2018-08-31 06:32:56+00:00,84,95,[]
kodalear,"pls stop self diagnosing yourselves w mental disorders. being sad does not mean you have depression, being depressed doesn’t even mean you have depression. being moody does not mean you are bipolar. getting nervous does not mean you have anxiety. get diagnosed by a doc or shut up",breiiBitch,[],2018-08-31 06:20:12+00:00,1078,998,[]
BriarPatchDude,"@thomaswictor i think they diagnosed me with ptsd because they wanted too bribe me,   use too be call highly functional bipolar.i do not think he was crazy i think he was a a** hole.",no retweet username,[],2018-08-31 06:01:27+00:00,264,221,[]
kay__villalobos,"pls stop self diagnosing yourselves w mental disorders. being sad does not mean you have depression, being depressed doesn’t even mean you have depression. being moody does not mean you are bipolar. getting nervous does not mean you have anxiety. get diagnosed by a doc or shut up",breiiBitch,[],2018-08-31 05:37:27+00:00,99,238,[]
skylerrlee,"pls stop self diagnosing yourselves w mental disorders. being sad does not mean you have depression, being depressed doesn’t even mean you have depression. being moody does not mean you are bipolar. getting nervous does not mean you have anxiety. get diagnosed by a doc or shut up",breiiBitch,[],2018-08-31 05:26:10+00:00,28,78,[]
LexiLips,"pls stop self diagnosing yourselves w mental disorders. being sad does not mean you have depression, being depressed doesn’t even mean you have depression. being moody does not mean you are bipolar. getting nervous does not mean you have anxiety. get diagnosed by a doc or shut up",breiiBitch,[],2018-08-31 05:12:11+00:00,3292,2552,[]
adaptedtoXO,"pls stop self diagnosing yourselves w mental disorders. being sad does not mean you have depression, being depressed doesn’t even mean you have depression. being moody does not mean you are bipolar. getting nervous does not mean you have anxiety. get diagnosed by a doc or shut up",breiiBitch,[],2018-08-31 04:04:52+00:00,672,526,[]
madrid_jacky,"pls stop self diagnosing yourselves w mental disorders. being sad does not mean you have depression, being depressed doesn’t even mean you have depression. being moody does not mean you are bipolar. getting nervous does not mean you have anxiety. get diagnosed by a doc or shut up",breiiBitch,[],2018-08-31 03:57:54+00:00,228,117,[]
sethsmom2017,new post (adolescent bipolar disorder. when is it typically diagnosed?) has been published on seth's mom - https://t.co/ktylfmur9y https://t.co/pupzqy4jv8,no retweet username,[],2018-08-31 03:40:14+00:00,1517,3693,[]
c0kenail,"pls stop self diagnosing yourselves w mental disorders. being sad does not mean you have depression, being depressed doesn’t even mean you have depression. being moody does not mean you are bipolar. getting nervous does not mean you have anxiety. get diagnosed by a doc or shut up",breiiBitch,[],2018-08-31 03:29:26+00:00,1983,639,[]
breannagale,"pls stop self diagnosing yourselves w mental disorders. being sad does not mean you have depression, being depressed doesn’t even mean you have depression. being moody does not mean you are bipolar. getting nervous does not mean you have anxiety. get diagnosed by a doc or shut up",breiiBitch,[],2018-08-31 03:16:33+00:00,855,664,[]
selfcarehackspc,"""the survival guide serves as a true how-to book on thriving with a bipolar disorder diagnosis."" https://t.co/pddwh6o4qf #bipolar #mentalhealth #stopthestigma #selfcareacademicartisticwholeness #toyotaprius #bipolardisorder https://t.co/g5qvkwv8lw",no retweet username,[],2018-08-31 03:14:47+00:00,6806,6441,[]
WeAreDisabled,@becs i was first diagnosed with adhd at 16 but then they decided i didn’t have it after all &amp; diagnosed me with bipolar instead at 18. wasn’t until last year i had a psych admit that i had both &amp; start treating the adhd alongside the bipolar,no retweet username,[],2018-08-31 03:03:42+00:00,7837,2164,"['first diagnosed', 'diagnosed with']"
jcambriz_510,"pls stop self diagnosing yourselves w mental disorders. being sad does not mean you have depression, being depressed doesn’t even mean you have depression. being moody does not mean you are bipolar. getting nervous does not mean you have anxiety. get diagnosed by a doc or shut up",breiiBitch,[],2018-08-31 03:02:48+00:00,256,251,[]
xaiqii,"pls stop self diagnosing yourselves w mental disorders. being sad does not mean you have depression, being depressed doesn’t even mean you have depression. being moody does not mean you are bipolar. getting nervous does not mean you have anxiety. get diagnosed by a doc or shut up",breiiBitch,[],2018-08-31 02:59:08+00:00,246,243,[]
Becs,"@wearedisabled i wasn't diagnosed with bipolar until i was 38. almost 50 now. i just need to push it a bit.
my eldest son has adhd &amp; dyspraxia &amp; we share the same genetic duplication.",no retweet username,[],2018-08-31 02:57:24+00:00,5862,3448,"['diagnosed with', 'diagnosed with bipolar']"
RiotGrlErin,"#selfiesofsufferers i’ve been diagnosed bipolar for 5 years. #awareness, #noshame https://t.co/6tkpleohet",SwtBourbonKiss,"[{'text': 'selfiesofsufferers', 'indices': [18, 37]}, {'text': 'Awareness', 'indices': [79, 89]}, {'text': 'noshame', 'indices': [91, 99]}]",2018-08-31 02:41:10+00:00,33752,2791,['diagnosed bipolar']
SubRacer92,"so yes, gregory was correct. the nfl's policy/approach to mental health is ""trash"". you have an insane amount of pressure on someone who is clinically diagnosed with bipolar depression.

how's that not setting him up to fail? 

not saying he will, but this is a serious troll job.",VoiceOfTheStar,[],2018-08-31 02:40:53+00:00,1166,4613,"['diagnosed with', 'diagnosed with bipolar']"
WeAreDisabled,@becs i too have adhd along with my bipolar and it can be very tricky to get them both diagnosed - took me 30 years! i wish you the best of luck! 💖,no retweet username,[],2018-08-31 02:39:11+00:00,7837,2164,[]
mlowell23,"about a decade ago i was diagnosed with bipolar disorder and mdd (major depressive disorder). let me tell you, the journey between psychiatrists and therapists has been nothing but a rollercoaster. having one of these disorders isn't something to brag about or use as an excuse.",no retweet username,[],2018-08-31 02:34:32+00:00,395,351,"['diagnosed with', 'diagnosed with bipolar']"
trapney,"pls stop self diagnosing yourselves w mental disorders. being sad does not mean you have depression, being depressed doesn’t even mean you have depression. being moody does not mean you are bipolar. getting nervous does not mean you have anxiety. get diagnosed by a doc or shut up",breiiBitch,[],2018-08-31 02:33:24+00:00,459,136,[]
EddieGregory81,@rjhenderson7 i think they can officially be diagnosed as bipolar.,no retweet username,[],2018-08-31 02:30:32+00:00,1383,710,['diagnosed as bipolar']
Becs,"@wearedisabled @habitica i have bipolar disorder, dyspraxia &amp; a strong chance of add (yet to be diagnosed).
i need routine but i hate it so much. find it really boring. 😭",no retweet username,[],2018-08-31 02:30:17+00:00,5862,3448,"['have bipolar', 'i have bipolar']"
mlowell23,"bipolar i &amp; ii, major depressive &amp; minor depressive disorder, and anxiety are all diagnosed by doctors. all of the above can come with prescription medication to help as mood stabilizers. mental disorders are caused from chemical imbalances in the mind that we cannot control. 🤕 https://t.co/ya4wnxxoyi",no retweet username,[],2018-08-31 02:27:42+00:00,395,351,[]
badhandkelly,"pls stop self diagnosing yourselves w mental disorders. being sad does not mean you have depression, being depressed doesn’t even mean you have depression. being moody does not mean you are bipolar. getting nervous does not mean you have anxiety. get diagnosed by a doc or shut up",breiiBitch,[],2018-08-31 02:15:54+00:00,36,33,[]
zozo_ed,"i got diagnosed with epilepsy a month ago and immediately medicated.  they didn't pick a drug that wouldn't interact with my bipolar medication. 
then comes the most intense muscle and head pain ive ever felt. next was the suicidal thoughts.",no retweet username,[],2018-08-31 02:10:40+00:00,182,178,"['got diagnosed', 'diagnosed with', 'i got diagnosed']"
milehighrebel,"the day my daughter is diagnosed with mild ptsd because of her bipolar father, he decides to text me. he must know we're talking about him.",no retweet username,[],2018-08-31 02:09:21+00:00,616,660,['diagnosed with']
BtheChngUWnt2C,"#bipolar : bipolar disorder is a spectrum. it comes in various shades. it is diagnosed and misdiagnosed constantly. some great books are by kay jamison from johns hopkins. these can help if you are bipolar, think you may be bipolar, or have a friend who is bipolar. #kayjamison",no retweet username,"[{'text': 'Bipolar', 'indices': [0, 8]}]",2018-08-31 02:03:29+00:00,76,93,[]
VeganTitties,"@tulong_tusei @youngalanis i'm ocd, add, bipolar lite, and i have panic disorder. all diagnosed before meds. what should we do about that? say everyone suffers just like me? or just like alanis?",no retweet username,[],2018-08-31 01:39:34+00:00,2950,732,[]
hallemariiee,"pls stop self diagnosing yourselves w mental disorders. being sad does not mean you have depression, being depressed doesn’t even mean you have depression. being moody does not mean you are bipolar. getting nervous does not mean you have anxiety. get diagnosed by a doc or shut up",breiiBitch,[],2018-08-31 01:37:12+00:00,337,221,[]
NotMeagan,"pls stop self diagnosing yourselves w mental disorders. being sad does not mean you have depression, being depressed doesn’t even mean you have depression. being moody does not mean you are bipolar. getting nervous does not mean you have anxiety. get diagnosed by a doc or shut up",breiiBitch,[],2018-08-31 01:20:48+00:00,521,575,[]
iNotThatFunny,"pls stop self diagnosing yourselves w mental disorders. being sad does not mean you have depression, being depressed doesn’t even mean you have depression. being moody does not mean you are bipolar. getting nervous does not mean you have anxiety. get diagnosed by a doc or shut up",breiiBitch,[],2018-08-31 01:03:26+00:00,318,1282,[]
junkieballs,"pls stop self diagnosing yourselves w mental disorders. being sad does not mean you have depression, being depressed doesn’t even mean you have depression. being moody does not mean you are bipolar. getting nervous does not mean you have anxiety. get diagnosed by a doc or shut up",breiiBitch,[],2018-08-31 00:49:33+00:00,352,293,[]
Dreychuk1,"pls stop self diagnosing yourselves w mental disorders. being sad does not mean you have depression, being depressed doesn’t even mean you have depression. being moody does not mean you are bipolar. getting nervous does not mean you have anxiety. get diagnosed by a doc or shut up",breiiBitch,[],2018-08-31 00:31:08+00:00,171,1776,[]
mysticallyx,"pls stop self diagnosing yourselves w mental disorders. being sad does not mean you have depression, being depressed doesn’t even mean you have depression. being moody does not mean you are bipolar. getting nervous does not mean you have anxiety. get diagnosed by a doc or shut up",breiiBitch,[],2018-08-30 23:14:25+00:00,386,166,[]
