username,tweet,username_of_retweeter,hashtag,tweet created,number of followers,# following
MECFSNews,"section 3.7 
""4e-bp1 is often used as a marker of torc1 activity. we found that 4e-bp1 phosphorylation levels were significantly elevated in me/cfs lymphoblasts and were accompanied by a correspondingly increased response to the mtor inhibitor, torin2. 

#mecfs #myalgice #pwme https://t.co/pewd1m0w70",wigglethemouse,[],2019-09-04 20:37:44+00:00,7146,468
SaraIsolinaG,and on top of that im 99 percent sure i have bipolar disorder / manic depression but my mom doesn’t believe me even though i relate to all the symptoms. i’m not on any medication for anything. i’m also an insomniac so... that’s fun for me...,no retweet username,[],2019-09-04 20:33:34+00:00,36,185
MiaArielle1,"@halsey @meaghan_garvey “i have bipolar disorder, and i get bored of shit quickly. music is this thing that i get to focus all my chaotic energy into, and it’s not a void that doesn’t love me back,"" @halsey candidly explains. ""if my brain is a bunch of broken glass, i get to make it into a mosaic.” https://t.co/i1fuolwur0",Cosmopolitan,[],2019-09-04 20:22:41+00:00,385,650
themendozas,"""beatriz i'm afraid this sounds like more than just mood swings. are you familiar with bipolar disorder?""
""are you saying i'm crazy?"" - beatriz @evalongoria 
""no one thinks that. we came here for help so lets listen"" - santiago @demianbichir #grandhotelseason2 https://t.co/c7by30zsek",no retweet username,[],2019-09-04 20:20:53+00:00,3355,352
wigglethemouse,"section 3.7 
""4e-bp1 is often used as a marker of torc1 activity. we found that 4e-bp1 phosphorylation levels were significantly elevated in me/cfs lymphoblasts and were accompanied by a correspondingly increased response to the mtor inhibitor, torin2. 

#mecfs #myalgice #pwme https://t.co/pewd1m0w70",no retweet username,[],2019-09-04 20:18:28+00:00,802,123
AJ_Hollins,"having a mental health problem can be physically draining so being active can be tough.

laura shares how running came to feel good, and how she manages guilt and self-criticism when things aren't going so well  &gt; https://t.co/infzwcrv4g https://t.co/nindaywn6l",MindCharity,[],2019-09-04 20:10:53+00:00,692,866
DamnResearch,"@r_evolutie if i look at it analytically i would say i do, it definitely has felt like that in the past. i'm not sure that's how i see it all the time though. bipolar is a bit of a double-edged sword. it can definitely be limiting at times but certain states (hypomania) can be liberating.",no retweet username,[],2019-09-04 20:10:17+00:00,1973,2361
soa_aronso,"@dodechan2008 @ryozo_pwpr 2属性武器がないので召雷運用ならエナジーストームできるだけ打たせないから、bp持ち越した場合になるべく発生させないようにエナジーストームは覚醒させないって意味合いですかね🤔
召雷を覚醒させたらbp1ずつターン毎に増えてくので、いずれエナジーストーム打つ可能性があるからやめたが無難的な？",no retweet username,[],2019-08-05 10:55:53+00:00,89,122
ThisIsAmerica18,"i have bipolar, anxiety &amp; an eating disorder. i also had a breakdown. i have #mentalhealth issues but have never killed anyone.

do not label a shooting by a dim-shit white supremacist as a “mental health” shooting.

racism kills

acknowledge the problem https://t.co/xfxvw5phlj",Danwhite1972,"[{'text': 'mentalhealth', 'indices': [99, 112]}]",2019-08-05 10:55:15+00:00,941,1982
EmotionalLife,fully experiencing the onslaught of bipolar disorder https://t.co/irtwubzqwt #activity #bipolardisorder https://t.co/ymxxyff5sz,PsychCentral,"[{'text': 'activity', 'indices': [95, 104]}, {'text': 'BipolarDisorder', 'indices': [105, 121]}]",2019-08-05 10:39:37+00:00,20432,1034
PsychCentral,fully experiencing the onslaught of bipolar disorder https://t.co/irtwubzqwt #activity #bipolardisorder https://t.co/ymxxyff5sz,no retweet username,"[{'text': 'activity', 'indices': [77, 86]}, {'text': 'BipolarDisorder', 'indices': [87, 103]}]",2019-08-05 10:36:39+00:00,223248,2731
Kiki070706,"mental health

#mentalillness #mentalhealth #bipolar #depression #manisch #bipolarestörung #psychischekrankheit #hypomania  #psychischeerkrankung #hypomanie #manic #suicide #suizid #manie #feelings https://t.co/5zntuqx397",no retweet username,"[{'text': 'mentalillness', 'indices': [15, 29]}, {'text': 'mentalhealth', 'indices': [30, 43]}, {'text': 'bipolar', 'indices': [44, 52]}, {'text': 'depression', 'indices': [53, 64]}, {'text': 'manisch', 'indices': [65, 73]}, {'text': 'bipolarestörung', 'indices': [74, 90]}, {'text': 'psychischekrankheit', 'indices': [91, 111]}]",2019-08-05 10:02:11+00:00,275,360
Kiki070706,"bipolar disorder 

#mentalillness #mentalhealth #bipolar #depression #manisch #bipolarestörung #psychischekrankheit #hypomania  #psychischeerkrankung #hypomanie #manic #suicide #suizid #manie #feelings https://t.co/ijtqowlfwp",no retweet username,"[{'text': 'mentalillness', 'indices': [19, 33]}, {'text': 'mentalhealth', 'indices': [34, 47]}, {'text': 'bipolar', 'indices': [48, 56]}, {'text': 'depression', 'indices': [57, 68]}, {'text': 'manisch', 'indices': [69, 77]}, {'text': 'bipolarestörung', 'indices': [78, 94]}, {'text': 'psychischekrankheit', 'indices': [95, 115]}]",2019-08-05 10:00:23+00:00,275,360
raina2q20,bipolar disorder requires understanding and compassion. @allontheboard #bipolardisorder #depression #anxiety #bipolar #bipolardisorderawareness #mentalhealth #endthestigma #mentalhealthawareness #youmatter #allontheboard https://t.co/fy7iqhiqbw,allontheboard,"[{'text': 'bipolardisorder', 'indices': [90, 106]}, {'text': 'depression', 'indices': [107, 118]}, {'text': 'anxiety', 'indices': [119, 127]}, {'text': 'bipolar', 'indices': [128, 136]}]",2019-08-05 09:49:24+00:00,6186,3792
raina2q20,"cinema-goers, charities and campaigners have raised concerns about the link between violence and mental illness in midsommar's opening scenes. https://t.co/8lhoi7lrjd",BipolarUK,[],2019-08-05 09:47:32+00:00,6186,3792
EugestShirley,"@kerrymcnasty @badwebsites people with bipolar may enjoy the mania and believe they are fine. more so for people with bp1. the people with bp2 suffer more in depression.

thank you for talking to me. i appreciate it.",no retweet username,[],2019-08-05 09:37:25+00:00,3744,4994
Kiki070706,"bipolar disorder 

#mentalillness #mentalhealth #bipolar #depression #manisch #bipolarestörung #psychischekrankheit #hypomania  #psychischeerkrankung #hypomanie #manic #suicide #suizid #manie #feelings https://t.co/8oxezpcta3",no retweet username,"[{'text': 'mentalillness', 'indices': [19, 33]}, {'text': 'mentalhealth', 'indices': [34, 47]}, {'text': 'bipolar', 'indices': [48, 56]}, {'text': 'depression', 'indices': [57, 68]}, {'text': 'manisch', 'indices': [69, 77]}, {'text': 'bipolarestörung', 'indices': [78, 94]}, {'text': 'psychischekrankheit', 'indices': [95, 115]}]",2019-08-05 09:25:27+00:00,275,360
gillhp,"i have bipolar, anxiety &amp; an eating disorder. i also had a breakdown. i have #mentalhealth issues but have never killed anyone.

do not label a shooting by a dim-shit white supremacist as a “mental health” shooting.

racism kills

acknowledge the problem https://t.co/xfxvw5phlj",Danwhite1972,"[{'text': 'mentalhealth', 'indices': [99, 112]}]",2019-08-05 09:17:32+00:00,524,1592
JDCSUA,"tw / suicide
today is also the day of a sad anniversary... 1 year ago, ellen joyce loo was leaving us... she was a canadian-hk singer and her music is amazing! she came out in 2017 and got married to her wife in canada. she unfortunately struggled with bipolar disorder.
-thread- https://t.co/tzooeubgl1",no retweet username,[],2019-08-05 09:14:08+00:00,798,381
safc4ever,"i have bipolar, anxiety &amp; an eating disorder. i also had a breakdown. i have #mentalhealth issues but have never killed anyone.

do not label a shooting by a dim-shit white supremacist as a “mental health” shooting.

racism kills

acknowledge the problem https://t.co/xfxvw5phlj",Danwhite1972,"[{'text': 'mentalhealth', 'indices': [99, 112]}]",2019-08-05 09:09:58+00:00,1774,1927
TrulyCharlotte,"i have bipolar, anxiety &amp; an eating disorder. i also had a breakdown. i have #mentalhealth issues but have never killed anyone.

do not label a shooting by a dim-shit white supremacist as a “mental health” shooting.

racism kills

acknowledge the problem https://t.co/xfxvw5phlj",Danwhite1972,"[{'text': 'mentalhealth', 'indices': [99, 112]}]",2019-08-05 09:08:48+00:00,407,1615
nomennaa,"i have bipolar, anxiety &amp; an eating disorder. i also had a breakdown. i have #mentalhealth issues but have never killed anyone.

do not label a shooting by a dim-shit white supremacist as a “mental health” shooting.

racism kills

acknowledge the problem https://t.co/xfxvw5phlj",Danwhite1972,"[{'text': 'mentalhealth', 'indices': [99, 112]}]",2019-08-05 09:03:13+00:00,115,136
EugestShirley,"@kerrymcnasty @badwebsites i understand. 
here is a list of mental disorders that only harm the sufferer:

anxiety disorders, including panic disorder, obsessive-compulsive disorder, post-traumatic stress disorder, and phobias
depression, bipolar disorder, and other mood disorders
eating disorders
1/2",no retweet username,[],2019-08-05 08:47:20+00:00,3744,4994
Life_Sciences_,'how harmful is your mania to you or others?' sharing decisions about antidepressant treatment in bipolar depression https://t.co/dzbyiiufp3,EurekaMag,[],2019-08-05 08:32:09+00:00,5424,38
Science_Alerts,'how harmful is your mania to you or others?' sharing decisions about antidepressant treatment in bipolar depression https://t.co/dzbyiiufp3,EurekaMag,[],2019-08-05 08:29:37+00:00,1284,2
EurekaMag,'how harmful is your mania to you or others?' sharing decisions about antidepressant treatment in bipolar depression https://t.co/dzbyiiufp3,no retweet username,[],2019-08-05 08:16:08+00:00,5001,192
EliteSvu,"@sergeantdodds but in 18:4 heightened emotions where amanda  mistrusts her sister &amp; then kim reveals she’s been diagnosed with bipolar disorder &amp; has been taking prescribed medication for a year hits hard because amanda looks so sad. “why didn’t you tell me, kim?” “you never asked, amanda.” 💔 https://t.co/r2aj2jqc1m",no retweet username,[],2019-08-05 08:09:09+00:00,349,262
tech_is_dead,""".. dhs.. is under scrutiny this week after ... the department sent letters to 50,000 patients who were previously prescribed lithium. dhs was seeking to recruit the recipients into a non-government study on bipolar disorder. ""

woah.  

#dataprotection 
https://t.co/mzw0qqhxdz https://t.co/us1bdhazru",no retweet username,[],2019-08-05 08:08:01+00:00,563,1033
RedTail3dHawk,"@darbycar @ez4u2say_janis @chrismurphyct moods can be contagious, like a sneeze. the usa has never been particularly stable which led to trump whose self-aggrandizing mania actually draws people to him who want to feel the high &amp; charisma of mania. the usa is having a full blown psychotic episode similar to bipolar 1.",no retweet username,[],2019-08-05 08:00:08+00:00,3689,4963
SarahA775,"@post_liberal i suspect “mental illness” covers more than just depression/anxiety. i agree with you that someone suffering from a deep nervous depression is not going to plan and execute a mass shooting, but what about a schizophrenic or someone in the manic swings of bipolar disorder?",no retweet username,[],2019-08-05 07:47:32+00:00,1088,1148
marcopoloneck,"new blog post, extract from half-life of the yoyo man: hypomania 
rise into euphoria, hypomania hits https://t.co/tz1wuqf6w7
#mentalhealthawareness #bipolar",no retweet username,[],2019-08-05 07:40:36+00:00,945,3057
jeremihkuria1,"@chiromolmc @ferdyfk10 @gachee @g_mbugua1 @jamlekjakababa @mentalkhealthke @mathenge_faith @consultancy_ke @kpakenya @mwauraruth3 @101rafiki when the schizoaffective disorder is bipolar type, mood stabilizers can help level out the mania highs and depression lows.",no retweet username,[],2019-08-05 07:32:23+00:00,9,61
chef_morgan1,"i have bipolar disorder, i've routinely waited 1.5 years to see anybody. it's a joke. https://t.co/crkysx8w98",no retweet username,[],2019-08-05 07:31:16+00:00,169,385
S092117,"man, y’all forget that mental illness is more than anxiety and depression. there’s schizophrenia and schizoaffective disorder. there’s multiple dissociative disorders. bipolar disorder. a lot of mental illnesses can and do lead to emotion and physical outbursts. https://t.co/fbcf6qehy8",no retweet username,[],2019-08-05 07:21:50+00:00,282,254
marciaj64,"i have bipolar, anxiety &amp; an eating disorder. i also had a breakdown. i have #mentalhealth issues but have never killed anyone.

do not label a shooting by a dim-shit white supremacist as a “mental health” shooting.

racism kills

acknowledge the problem https://t.co/xfxvw5phlj",Danwhite1972,"[{'text': 'mentalhealth', 'indices': [99, 112]}]",2019-08-05 07:16:47+00:00,3226,287
carolineplayle,"i have bipolar, anxiety &amp; an eating disorder. i also had a breakdown. i have #mentalhealth issues but have never killed anyone.

do not label a shooting by a dim-shit white supremacist as a “mental health” shooting.

racism kills

acknowledge the problem https://t.co/xfxvw5phlj",Danwhite1972,"[{'text': 'mentalhealth', 'indices': [99, 112]}]",2019-08-05 07:07:40+00:00,4322,4618
Soki_cosplay,"@david_bp1 ostias, esq hay que tener mucho cuidado",no retweet username,[],2019-08-05 07:03:44+00:00,639,1490
katyfaise,"i think that, obviously bc it’s written by men 😒, e*phoria does a lot more wrong than right re: certain issues 

but the part about depression vs mania in bipolar disorder.... im in this photo and i don’t like it.",no retweet username,[],2019-08-05 06:47:52+00:00,2086,452
tweets_quotable,"@dcampoamor those who are mentally ill over some things, perhaps doesn't know about mania, where bipolar has depression where death is on the mind, yet a type of mania can spark where they lose sleep, maybe 30 minutes a day, w/o guns #fakenews don't report their deaths ironically bc white.",no retweet username,[],2019-08-05 06:06:06+00:00,382,1147
